Date,Open,High,Low,Close,Adj Close,Volume,Split
2017-05-23,3.610000,3.700000,3.610000,3.700000,3.483867,900,Training
2017-05-24,3.700000,3.700000,3.700000,3.700000,3.483867,0,Training
2017-05-25,3.750000,3.750000,3.650000,3.750000,3.530946,2100,Training
2017-05-26,3.750000,3.800000,3.750000,3.800000,3.578026,1000,Training
2017-05-30,3.650000,3.800000,3.650000,3.800000,3.578026,1300,Training
2017-05-31,3.700000,3.800000,3.600000,3.600000,3.389708,5800,Training
2017-06-01,3.800000,3.800000,3.650000,3.650000,3.436788,4700,Training
2017-06-02,3.750000,3.800000,3.750000,3.800000,3.578026,700,Training
2017-06-05,3.780000,3.800000,3.750000,3.800000,3.578026,1700,Training
2017-06-06,3.800000,3.850000,3.760000,3.850000,3.625105,3600,Training
2017-06-07,3.830000,3.850000,3.820000,3.850000,3.625105,1200,Training
2017-06-08,3.850000,3.850000,3.850000,3.850000,3.625105,100,Training
2017-06-09,3.800000,3.800000,3.600000,3.650000,3.436788,6800,Training
2017-06-12,3.680000,3.800000,3.650000,3.800000,3.578026,1300,Training
2017-06-13,3.750000,3.800000,3.700000,3.800000,3.578026,2000,Training
2017-06-14,3.600000,3.700000,3.600000,3.700000,3.483867,2800,Training
2017-06-15,3.750000,3.750000,3.650000,3.650000,3.436788,1200,Training
2017-06-16,3.600000,3.700000,3.550000,3.650000,3.436788,5400,Training
2017-06-19,3.600000,3.700000,3.600000,3.650000,3.436788,1500,Training
2017-06-20,3.700000,3.700000,3.650000,3.650000,3.436788,900,Training
2017-06-21,3.700000,3.700000,3.700000,3.700000,3.483867,600,Training
2017-06-22,3.600000,3.750000,3.600000,3.700000,3.483867,2300,Training
2017-06-23,3.650000,3.750000,3.600000,3.650000,3.436788,1900,Training
2017-06-26,3.700000,3.700000,3.650000,3.700000,3.483867,1000,Training
2017-06-27,3.700000,3.750000,3.650000,3.700000,3.483867,1500,Training
2017-06-28,3.700000,3.700000,3.700000,3.700000,3.483867,0,Training
2017-06-29,3.750000,3.750000,3.680000,3.700000,3.483867,1200,Training
2017-06-30,3.500000,3.750000,3.500000,3.750000,3.530946,3900,Training
2017-07-03,3.750000,3.750000,3.750000,3.750000,3.530946,600,Training
2017-07-05,3.600000,3.730000,3.600000,3.730000,3.512114,1200,Training
2017-07-06,3.680000,3.750000,3.670000,3.700000,3.483867,1000,Training
2017-07-07,3.550000,3.750000,3.500000,3.600000,3.389708,5000,Training
2017-07-10,3.560000,3.600000,3.560000,3.600000,3.389708,800,Training
2017-07-11,3.700000,3.700000,3.550000,3.550000,3.342629,800,Training
2017-07-12,3.700000,3.700000,3.650000,3.650000,3.436788,3000,Training
2017-07-13,3.350000,3.650000,3.350000,3.650000,3.436788,2900,Training
2017-07-14,3.560000,3.650000,3.560000,3.650000,3.436788,1000,Training
2017-07-17,3.600000,3.600000,3.560000,3.560000,3.352045,700,Training
2017-07-18,3.550000,3.600000,3.550000,3.600000,3.389708,500,Training
2017-07-19,3.500000,3.650000,3.500000,3.650000,3.436788,400,Training
2017-07-20,3.600000,3.650000,3.550000,3.650000,3.436788,900,Training
2017-07-21,3.600000,3.600000,3.600000,3.600000,3.389708,1400,Training
2017-07-24,3.650000,3.650000,3.550000,3.650000,3.436788,1200,Training
2017-07-25,3.650000,3.650000,3.500000,3.500000,3.295549,3100,Training
2017-07-26,3.600000,3.650000,3.500000,3.600000,3.389708,1500,Training
2017-07-27,3.500000,3.650000,3.500000,3.600000,3.389708,900,Training
2017-07-28,3.600000,3.600000,3.600000,3.600000,3.389708,0,Training
2017-07-31,3.550000,3.650000,3.450000,3.550000,3.342629,3800,Training
2017-08-01,3.650000,3.650000,3.500000,3.500000,3.295549,500,Training
2017-08-02,3.600000,3.600000,3.600000,3.600000,3.389708,600,Training
2017-08-03,3.600000,3.600000,3.600000,3.600000,3.389708,0,Training
2017-08-04,3.600000,3.600000,3.600000,3.600000,3.389708,0,Training
2017-08-07,3.400000,3.600000,3.400000,3.550000,3.342629,600,Training
2017-08-08,3.510000,3.550000,3.510000,3.550000,3.342629,1600,Training
2017-08-09,3.530000,3.550000,3.400000,3.400000,3.201391,2300,Training
2017-08-10,3.550000,3.550000,3.350000,3.400000,3.201391,1500,Training
2017-08-11,3.500000,3.500000,3.200000,3.200000,3.013074,1000,Training
2017-08-14,3.400000,3.400000,3.250000,3.250000,3.060153,1200,Training
2017-08-15,3.350000,3.450000,3.350000,3.360000,3.163727,1700,Training
2017-08-16,3.350000,3.350000,3.350000,3.350000,3.154312,200,Training
2017-08-17,3.450000,3.450000,3.450000,3.450000,3.248470,100,Training
2017-08-18,3.450000,3.450000,3.450000,3.450000,3.248470,200,Training
2017-08-21,3.400000,3.450000,3.350000,3.350000,3.154312,500,Training
2017-08-22,3.450000,3.450000,3.350000,3.350000,3.154312,500,Training
2017-08-23,3.400000,3.400000,3.400000,3.400000,3.201391,400,Training
2017-08-24,3.400000,3.400000,3.310000,3.400000,3.201391,1900,Training
2017-08-25,3.400000,3.400000,3.390000,3.390000,3.191975,500,Training
2017-08-28,3.400000,3.400000,3.250000,3.250000,3.060153,2700,Training
2017-08-29,3.400000,3.400000,3.300000,3.300000,3.107232,4900,Training
2017-08-30,3.360000,3.400000,3.300000,3.300000,3.107232,1500,Training
2017-08-31,3.400000,3.400000,3.250000,3.250000,3.060153,7000,Training
2017-09-01,3.390000,3.400000,3.300000,3.300000,3.107232,2600,Training
2017-09-05,3.350000,3.450000,3.300000,3.400000,3.201391,4800,Training
2017-09-06,3.350000,3.450000,3.350000,3.450000,3.248470,1800,Training
2017-09-07,3.450000,3.450000,3.400000,3.450000,3.248470,4100,Training
2017-09-08,3.350000,3.450000,3.350000,3.450000,3.248470,1600,Training
2017-09-11,3.400000,3.400000,3.350000,3.400000,3.201391,1000,Training
2017-09-12,3.350000,3.400000,3.300000,3.400000,3.201391,1400,Training
2017-09-13,3.300000,3.300000,3.200000,3.300000,3.107232,2900,Training
2017-09-14,3.300000,3.350000,3.210000,3.300000,3.107232,3900,Training
2017-09-15,3.300000,3.300000,3.200000,3.250000,3.060153,2400,Training
2017-09-18,3.250000,3.300000,3.200000,3.300000,3.107232,6800,Training
2017-09-19,3.300000,3.300000,3.250000,3.250000,3.060153,1700,Training
2017-09-20,3.250000,3.300000,3.210000,3.300000,3.107232,2100,Training
2017-09-21,3.200000,3.300000,3.200000,3.200000,3.013074,2400,Training
2017-09-22,3.300000,3.300000,3.250000,3.300000,3.107232,1300,Training
2017-09-25,3.240000,3.250000,3.220000,3.250000,3.060153,1500,Training
2017-09-26,3.300000,3.300000,3.250000,3.250000,3.060153,1000,Training
2017-09-27,3.200000,3.200000,3.150000,3.200000,3.013074,2600,Training
2017-09-28,3.200000,3.200000,3.200000,3.200000,3.013074,1400,Training
2017-09-29,3.250000,3.250000,3.150000,3.250000,3.060153,5300,Training
2017-10-02,3.250000,3.350000,3.250000,3.300000,3.107232,11100,Training
2017-10-03,3.350000,3.350000,3.250000,3.250000,3.060153,4400,Training
2017-10-04,3.260000,3.350000,3.260000,3.350000,3.154312,4000,Training
2017-10-05,3.400000,3.450000,3.250000,3.400000,3.201391,13100,Training
2017-10-06,3.250000,3.400000,3.250000,3.400000,3.201391,900,Training
2017-10-09,3.400000,3.400000,3.400000,3.400000,3.201391,0,Training
2017-10-10,3.400000,3.400000,3.300000,3.340000,3.144896,2300,Training
2017-10-11,3.400000,3.400000,3.250000,3.300000,3.107232,2200,Training
2017-10-12,3.370000,3.450000,3.250000,3.250000,3.060153,5900,Training
2017-10-13,3.250000,3.400000,3.250000,3.400000,3.201391,1300,Training
2017-10-16,3.350000,3.400000,3.250000,3.300000,3.107232,2800,Training
2017-10-17,3.300000,3.300000,3.300000,3.300000,3.107232,0,Training
2017-10-18,3.400000,3.550000,3.250000,3.250000,3.060153,10500,Training
2017-10-19,3.250000,3.250000,3.250000,3.250000,3.060153,800,Training
2017-10-20,3.300000,3.350000,3.200000,3.350000,3.154312,2700,Training
2017-10-23,3.200000,3.450000,3.200000,3.250000,3.060153,9000,Training
2017-10-24,3.400000,3.400000,3.340000,3.400000,3.201391,1800,Training
2017-10-25,3.250000,3.250000,3.040000,3.100000,2.918915,12500,Training
2017-10-26,3.200000,3.250000,3.200000,3.250000,3.060153,700,Training
2017-10-27,3.250000,3.500000,3.250000,3.500000,3.295549,2700,Training
2017-10-30,3.500000,3.550000,3.500000,3.550000,3.342629,4100,Training
2017-10-31,3.550000,3.550000,3.550000,3.550000,3.342629,0,Training
2017-11-01,3.700000,3.800000,3.550000,3.800000,3.578026,9600,Training
2017-11-02,3.650000,3.650000,3.080000,3.650000,3.436788,4300,Training
2017-11-03,3.650000,3.650000,3.510000,3.600000,3.389708,1300,Training
2017-11-06,3.600000,3.650000,3.600000,3.600000,3.389708,8800,Training
2017-11-07,3.400000,3.400000,3.400000,3.400000,3.201391,200,Training
2017-11-08,3.650000,3.650000,3.450000,3.450000,3.248470,1400,Training
2017-11-09,3.500000,3.500000,3.500000,3.500000,3.295549,600,Training
2017-11-10,3.650000,3.650000,3.500000,3.500000,3.295549,1700,Training
2017-11-13,3.500000,3.500000,3.500000,3.500000,3.295549,0,Training
2017-11-14,3.650000,3.800000,3.550000,3.600000,3.389708,2300,Training
2017-11-15,3.800000,3.800000,3.650000,3.650000,3.436788,1000,Training
2017-11-16,3.550000,3.650000,3.550000,3.650000,3.436788,900,Training
2017-11-17,3.800000,3.800000,3.600000,3.600000,3.389708,1500,Training
2017-11-20,3.700000,3.800000,3.700000,3.790000,3.568609,3400,Training
2017-11-21,3.750000,3.800000,3.600000,3.600000,3.389708,1400,Training
2017-11-22,3.800000,3.800000,3.700000,3.700000,3.483867,1200,Training
2017-11-24,3.690000,3.700000,3.600000,3.700000,3.483867,1200,Training
2017-11-27,3.610000,3.700000,3.510000,3.600000,3.389708,7500,Training
2017-11-28,3.630000,3.630000,3.630000,3.630000,3.417956,600,Training
2017-11-29,3.700000,3.700000,3.690000,3.700000,3.483867,7400,Training
2017-11-30,3.760000,3.770000,3.600000,3.600000,3.389708,3300,Training
2017-12-01,3.660000,3.700000,3.500000,3.700000,3.483867,900,Training
2017-12-04,3.500000,3.600000,3.300000,3.600000,3.389708,1600,Training
2017-12-05,3.740000,3.740000,3.450000,3.500000,3.295549,2200,Training
2017-12-06,3.630000,3.630000,3.630000,3.630000,3.417956,35700,Training
2017-12-07,3.600000,3.600000,3.500000,3.500000,3.295549,3800,Training
2017-12-08,3.500000,3.500000,3.350000,3.450000,3.248470,2100,Training
2017-12-11,3.400000,3.450000,3.200000,3.350000,3.154312,10000,Training
2017-12-12,3.200000,3.350000,3.100000,3.100000,2.918915,20500,Training
2017-12-13,3.150000,3.200000,3.000000,3.150000,2.965995,13000,Training
2017-12-14,3.080000,3.450000,3.080000,3.400000,3.201391,5900,Training
2017-12-15,3.390000,3.600000,3.210000,3.550000,3.342629,10700,Training
2017-12-18,3.300000,3.700000,3.300000,3.700000,3.483867,8000,Training
2017-12-19,3.400000,3.750000,3.400000,3.750000,3.530946,5100,Training
2017-12-20,3.600000,3.700000,3.430000,3.450000,3.248470,3100,Training
2017-12-21,3.600000,4.000000,3.600000,3.850000,3.625105,6300,Training
2017-12-22,3.850000,3.850000,3.600000,3.850000,3.625105,5700,Training
2017-12-26,3.650000,3.650000,3.500000,3.600000,3.389708,6300,Training
2017-12-27,3.550000,3.550000,3.350000,3.350000,3.154312,3400,Training
2017-12-28,3.550000,3.550000,3.250000,3.250000,3.060153,9900,Training
2017-12-29,3.590000,3.590000,3.300000,3.400000,3.201391,2400,Training
2018-01-02,3.460000,3.460000,3.250000,3.250000,3.060153,2300,Training
2018-01-03,3.490000,3.490000,3.250000,3.350000,3.154312,24300,Training
2018-01-04,3.350000,3.400000,3.250000,3.250000,3.060153,2800,Training
2018-01-05,3.250000,3.650000,3.250000,3.650000,3.436788,7600,Training
2018-01-08,3.600000,3.600000,3.350000,3.350000,3.154312,12800,Training
2018-01-09,3.350000,3.440000,3.350000,3.400000,3.201391,2000,Training
2018-01-10,3.350000,3.350000,3.330000,3.350000,3.154312,1500,Training
2018-01-11,3.300000,3.350000,3.300000,3.350000,3.154312,1900,Training
2018-01-12,3.300000,3.350000,3.300000,3.350000,3.154312,3700,Training
2018-01-16,3.250000,3.350000,3.250000,3.300000,3.107232,5900,Training
2018-01-17,3.300000,3.350000,3.250000,3.350000,3.154312,2700,Training
2018-01-18,3.300000,3.350000,3.300000,3.350000,3.154312,2300,Training
2018-01-19,3.400000,3.500000,3.400000,3.490000,3.286134,2900,Training
2018-01-22,3.490000,3.500000,3.490000,3.500000,3.295549,3100,Training
2018-01-23,3.500000,3.500000,3.500000,3.500000,3.295549,1700,Training
2018-01-24,3.450000,3.450000,3.450000,3.450000,3.248470,1700,Training
2018-01-25,3.350000,3.600000,3.350000,3.600000,3.389708,400,Training
2018-01-26,3.600000,3.600000,3.600000,3.600000,3.389708,0,Training
2018-01-29,3.600000,3.850000,3.600000,3.800000,3.578026,8800,Training
2018-01-30,3.750000,3.750000,3.750000,3.750000,3.530946,1300,Training
2018-01-31,3.750000,3.750000,3.750000,3.750000,3.530946,0,Training
2018-02-01,3.750000,3.750000,3.750000,3.750000,3.530946,0,Training
2018-02-02,3.600000,3.600000,3.400000,3.400000,3.201391,1600,Training
2018-02-05,3.500000,3.500000,3.300000,3.300000,3.107232,8500,Training
2018-02-06,3.350000,3.350000,3.350000,3.350000,3.154312,600,Training
2018-02-07,3.350000,3.350000,3.350000,3.350000,3.154312,0,Training
2018-02-08,3.300000,3.300000,3.100000,3.100000,2.918915,7100,Training
2018-02-09,3.150000,3.150000,3.100000,3.100000,2.918915,700,Training
2018-02-12,3.250000,3.250000,3.250000,3.250000,3.060153,200,Training
2018-02-13,3.200000,3.300000,3.200000,3.250000,3.060153,1900,Training
2018-02-14,3.350000,3.350000,3.350000,3.350000,3.154312,200,Training
2018-02-15,3.350000,3.350000,3.350000,3.350000,3.154312,0,Training
2018-02-16,3.450000,3.900000,3.450000,3.500000,3.295549,7900,Training
2018-02-20,3.500000,3.500000,3.500000,3.500000,3.295549,0,Training
2018-02-21,3.450000,3.470000,3.400000,3.470000,3.267302,1300,Training
2018-02-22,3.470000,3.470000,3.470000,3.470000,3.267302,100,Training
2018-02-23,3.510000,3.510000,3.510000,3.510000,3.304965,500,Training
2018-02-26,3.600000,3.600000,3.600000,3.600000,3.389708,300,Training
2018-02-27,3.600000,3.600000,3.600000,3.600000,3.389708,0,Training
2018-02-28,3.500000,3.500000,3.300000,3.450000,3.248470,5300,Training
2018-03-01,3.350000,3.400000,3.350000,3.400000,3.201391,1100,Training
2018-03-02,3.400000,3.400000,3.400000,3.400000,3.201391,0,Training
2018-03-05,3.250000,3.350000,3.250000,3.350000,3.154312,2500,Training
2018-03-06,3.400000,3.400000,3.300000,3.300000,3.107232,2200,Training
2018-03-07,3.500000,3.500000,3.350000,3.350000,3.154312,2100,Training
2018-03-08,3.350000,3.350000,3.350000,3.350000,3.154312,0,Training
2018-03-09,3.360000,3.450000,3.350000,3.350000,3.154312,1500,Training
2018-03-12,3.430000,3.500000,3.350000,3.430000,3.229639,3300,Training
2018-03-13,3.350000,3.350000,3.250000,3.300000,3.107232,5700,Training
2018-03-14,3.300000,3.300000,3.250000,3.300000,3.107232,1900,Training
2018-03-15,3.300000,3.300000,3.210000,3.300000,3.107232,3600,Training
2018-03-16,3.210000,3.300000,3.200000,3.200000,3.013074,2800,Training
2018-03-19,3.200000,3.250000,3.150000,3.250000,3.060153,3000,Training
2018-03-20,3.250000,3.250000,3.250000,3.250000,3.060153,0,Training
2018-03-21,3.250000,3.250000,3.100000,3.250000,3.060153,1300,Training
2018-03-22,3.100000,3.250000,3.100000,3.100000,2.918915,700,Training
2018-03-23,3.130000,3.250000,3.100000,3.250000,3.060153,1100,Training
2018-03-26,3.250000,3.250000,3.250000,3.250000,3.060153,0,Training
2018-03-27,3.250000,3.250000,3.250000,3.250000,3.060153,0,Training
2018-03-28,3.300000,3.300000,3.100000,3.200000,3.013074,2300,Training
2018-03-29,3.100000,3.300000,3.100000,3.300000,3.107232,800,Training
2018-04-02,3.350000,3.350000,3.350000,3.350000,3.154312,600,Training
2018-04-03,3.150000,3.450000,3.150000,3.300000,3.107232,1800,Training
2018-04-04,3.440000,3.450000,3.220000,3.450000,3.248470,700,Training
2018-04-05,3.450000,3.450000,3.450000,3.450000,3.248470,0,Training
2018-04-06,3.440000,3.440000,3.350000,3.350000,3.154312,1000,Training
2018-04-09,3.370000,3.370000,3.150000,3.300000,3.107232,3300,Training
2018-04-10,3.250000,3.250000,3.250000,3.250000,3.060153,600,Training
2018-04-11,3.220000,3.350000,3.220000,3.270000,3.078985,700,Training
2018-04-12,3.240000,3.240000,3.200000,3.200000,3.031616,500,Training
2018-04-13,3.200000,3.200000,3.130000,3.150000,2.984247,4400,Training
2018-04-16,3.150000,3.150000,3.150000,3.150000,2.984247,1000,Training
2018-04-17,3.100000,3.100000,3.100000,3.100000,2.936878,2900,Training
2018-04-18,3.100000,3.120000,3.050000,3.100000,2.936878,7900,Training
2018-04-19,3.150000,3.150000,3.150000,3.150000,2.984247,400,Training
2018-04-20,3.120000,3.120000,3.120000,3.120000,2.955825,600,Training
2018-04-23,3.150000,3.250000,3.150000,3.250000,3.078985,1800,Training
2018-04-24,3.250000,3.250000,3.250000,3.250000,3.078985,0,Training
2018-04-25,3.110000,3.250000,3.110000,3.180000,3.012668,1000,Training
2018-04-26,3.300000,3.300000,3.210000,3.250000,3.078985,5100,Training
2018-04-27,3.150000,3.250000,3.050000,3.250000,3.078985,3000,Training
2018-04-30,3.250000,3.250000,3.250000,3.250000,3.078985,600,Training
2018-05-01,3.250000,3.250000,3.250000,3.250000,3.078985,0,Training
2018-05-02,3.180000,3.300000,3.180000,3.300000,3.126354,1800,Training
2018-05-03,3.300000,3.300000,3.300000,3.300000,3.126354,0,Training
2018-05-04,3.300000,3.300000,3.300000,3.300000,3.126354,0,Training
2018-05-07,3.100000,3.300000,3.100000,3.130000,2.965299,1700,Training
2018-05-08,3.250000,3.250000,3.150000,3.150000,2.984247,1200,Training
2018-05-09,3.100000,3.100000,3.100000,3.100000,2.936878,4400,Training
2018-05-10,3.100000,3.100000,3.100000,3.100000,2.936878,0,Training
2018-05-11,3.000000,3.000000,2.850000,3.000000,2.842140,30700,Training
2018-05-14,3.000000,3.000000,2.700000,2.750000,2.605295,4800,Training
2018-05-15,2.750000,2.950000,2.750000,2.850000,2.700033,23300,Training
2018-05-16,2.850000,2.850000,2.650000,2.750000,2.605295,12100,Training
2018-05-17,2.850000,2.850000,2.750000,2.750000,2.605295,1900,Training
2018-05-18,2.780000,2.780000,2.750000,2.750000,2.605295,1500,Training
2018-05-21,2.850000,2.850000,2.700000,2.700000,2.557926,1900,Training
2018-05-22,2.850000,2.850000,2.560000,2.650000,2.510557,3500,Training
2018-05-23,2.850000,2.850000,2.750000,2.750000,2.605295,2300,Training
2018-05-24,2.750000,2.750000,2.650000,2.650000,2.510557,2200,Training
2018-05-25,2.700000,2.700000,2.700000,2.700000,2.557926,1200,Training
2018-05-29,2.700000,2.700000,2.670000,2.700000,2.557926,1500,Training
2018-05-30,2.850000,2.950000,2.830000,2.850000,2.700033,2200,Training
2018-05-31,2.910000,2.950000,2.750000,2.950000,2.794771,3000,Training
2018-06-01,2.800000,2.950000,2.700000,2.900000,2.747402,4700,Training
2018-06-04,2.830000,2.900000,2.830000,2.900000,2.747402,1600,Training
2018-06-05,2.750000,2.950000,2.750000,2.900000,2.747402,2000,Training
2018-06-06,2.940000,2.940000,2.700000,2.700000,2.557926,3400,Training
2018-06-07,2.720000,2.850000,2.700000,2.750000,2.605295,5500,Training
2018-06-08,2.650000,2.750000,2.650000,2.650000,2.510557,3100,Training
2018-06-11,2.700000,2.700000,2.650000,2.650000,2.510557,2000,Training
2018-06-12,2.670000,2.700000,2.600000,2.600000,2.463187,6800,Training
2018-06-13,2.610000,2.880000,2.600000,2.750000,2.605295,15100,Training
2018-06-14,2.950000,2.950000,2.650000,2.700000,2.557926,4000,Training
2018-06-15,2.700000,2.750000,2.500000,2.500000,2.368450,9300,Training
2018-06-18,2.500000,2.700000,2.300000,2.500000,2.368450,4300,Training
2018-06-19,2.500000,2.550000,2.400000,2.400000,2.273712,2000,Training
2018-06-20,2.350000,2.540000,2.350000,2.450000,2.321081,2100,Training
2018-06-21,2.550000,2.700000,2.460000,2.460000,2.330555,2200,Training
2018-06-22,2.600000,2.600000,2.600000,2.600000,2.463187,1100,Training
2018-06-25,2.650000,2.650000,2.500000,2.500000,2.368450,1500,Training
2018-06-26,2.630000,2.650000,2.600000,2.600000,2.463187,10500,Training
2018-06-27,2.630000,2.700000,2.500000,2.500000,2.368450,5400,Training
2018-06-28,2.500000,2.500000,2.500000,2.500000,2.368450,0,Training
2018-06-29,2.400000,2.700000,2.400000,2.700000,2.557926,5000,Training
2018-07-02,2.750000,2.750000,2.400000,2.550000,2.415819,10000,Training
2018-07-03,2.650000,2.650000,2.550000,2.550000,2.415819,1600,Training
2018-07-05,2.580000,2.580000,2.580000,2.580000,2.444240,1200,Training
2018-07-06,2.600000,2.660000,2.450000,2.450000,2.321081,6800,Training
2018-07-09,2.600000,2.600000,2.350000,2.350000,2.226343,11400,Training
2018-07-10,2.400000,2.450000,2.400000,2.450000,2.321081,5400,Training
2018-07-11,2.500000,2.500000,2.450000,2.450000,2.321081,2100,Training
2018-07-12,2.420000,2.420000,2.420000,2.420000,2.292660,300,Training
2018-07-13,2.400000,2.400000,2.350000,2.390000,2.264238,1100,Training
2018-07-16,2.440000,2.440000,2.430000,2.430000,2.302134,700,Training
2018-07-17,2.380000,2.700000,2.380000,2.700000,2.557926,9900,Training
2018-07-18,2.550000,2.700000,2.450000,2.650000,2.510557,8300,Training
2018-07-19,2.550000,2.550000,2.550000,2.550000,2.415819,200,Training
2018-07-20,2.600000,2.600000,2.500000,2.600000,2.463187,5000,Training
2018-07-23,2.500000,2.630000,2.500000,2.560000,2.425292,6800,Training
2018-07-24,2.600000,2.600000,2.500000,2.600000,2.463187,5700,Training
2018-07-25,2.400000,2.400000,2.400000,2.400000,2.273712,1000,Training
2018-07-26,2.350000,2.400000,2.350000,2.400000,2.273712,2800,Training
2018-07-27,2.600000,2.600000,2.550000,2.550000,2.415819,1400,Training
2018-07-30,2.550000,2.550000,2.350000,2.480000,2.349502,1500,Training
2018-07-31,2.450000,2.600000,2.320000,2.600000,2.463187,1800,Training
2018-08-01,2.600000,2.600000,2.600000,2.600000,2.463187,0,Training
2018-08-02,2.360000,2.650000,2.360000,2.650000,2.510557,900,Training
2018-08-03,2.650000,2.650000,2.650000,2.650000,2.510557,0,Training
2018-08-06,2.650000,2.650000,2.650000,2.650000,2.510557,0,Training
2018-08-07,2.360000,2.600000,2.200000,2.500000,2.368450,9300,Training
2018-08-08,2.500000,2.500000,2.500000,2.500000,2.368450,500,Training
2018-08-09,2.500000,2.500000,2.500000,2.500000,2.368450,100,Training
2018-08-10,2.550000,2.600000,2.550000,2.550000,2.415819,2300,Training
2018-08-13,2.400000,2.650000,2.400000,2.400000,2.273712,1400,Training
2018-08-14,2.650000,2.900000,2.400000,2.400000,2.273712,17200,Training
2018-08-15,2.850000,2.850000,2.800000,2.800000,2.652664,1100,Training
2018-08-16,2.830000,2.830000,2.570000,2.650000,2.510557,1400,Training
2018-08-17,2.650000,2.650000,2.650000,2.650000,2.510557,0,Training
2018-08-20,2.450000,2.700000,2.300000,2.550000,2.415819,4900,Training
2018-08-21,2.680000,2.680000,2.450000,2.550000,2.415819,2200,Training
2018-08-22,2.650000,2.650000,2.650000,2.650000,2.510557,700,Training
2018-08-23,2.600000,2.600000,2.600000,2.600000,2.463187,700,Training
2018-08-24,2.600000,2.700000,2.600000,2.700000,2.557926,900,Training
2018-08-27,2.500000,2.600000,2.500000,2.500000,2.368450,2700,Training
2018-08-28,2.500000,2.500000,2.500000,2.500000,2.368450,1000,Training
2018-08-29,2.400000,2.450000,2.350000,2.450000,2.321081,5800,Training
2018-08-30,2.540000,2.550000,2.540000,2.550000,2.415819,1200,Training
2018-08-31,2.750000,2.750000,2.750000,2.750000,2.605295,1000,Training
2018-09-04,3.200000,3.200000,2.660000,2.850000,2.700033,9200,Training
2018-09-05,3.000000,3.150000,2.750000,2.850000,2.700033,5400,Training
2018-09-06,2.850000,2.850000,2.850000,2.850000,2.700033,0,Training
2018-09-07,2.900000,2.980000,2.800000,2.980000,2.823193,5800,Training
2018-09-10,3.050000,3.050000,2.950000,3.030000,2.870561,6400,Training
2018-09-11,2.950000,3.030000,2.850000,2.850000,2.700033,4100,Training
2018-09-12,2.750000,3.000000,2.750000,3.000000,2.842140,1600,Training
2018-09-13,2.950000,3.000000,2.600000,3.000000,2.842140,2700,Training
2018-09-14,2.880000,3.000000,2.600000,2.900000,2.747402,3100,Training
2018-09-17,2.650000,3.000000,2.450000,3.000000,2.842140,11300,Training
2018-09-18,2.950000,2.950000,2.950000,2.950000,2.794771,900,Training
2018-09-19,2.600000,2.900000,2.600000,2.900000,2.747402,1200,Training
2018-09-20,2.900000,2.930000,2.480000,2.750000,2.605295,20300,Training
2018-09-21,2.700000,2.700000,2.350000,2.600000,2.463187,9900,Training
2018-09-24,2.400000,2.650000,2.400000,2.650000,2.510557,3600,Training
2018-09-25,2.590000,2.590000,2.350000,2.550000,2.415819,1400,Training
2018-09-26,2.420000,2.600000,2.300000,2.600000,2.463187,3600,Training
2018-09-27,2.580000,2.580000,2.300000,2.500000,2.368450,9800,Training
2018-09-28,2.550000,2.550000,2.500000,2.500000,2.368450,4600,Training
2018-10-01,2.550000,2.600000,2.400000,2.600000,2.463187,2400,Training
2018-10-02,2.700000,2.700000,2.450000,2.450000,2.321081,5900,Training
2018-10-03,2.570000,2.700000,2.570000,2.610000,2.472662,1500,Training
2018-10-04,2.600000,2.600000,2.310000,2.500000,2.368450,5600,Training
2018-10-05,2.500000,2.500000,2.500000,2.500000,2.368450,0,Training
2018-10-08,2.740000,2.740000,2.370000,2.550000,2.415819,3300,Training
2018-10-09,2.680000,2.780000,2.450000,2.710000,2.567400,1600,Training
2018-10-10,2.680000,2.680000,2.570000,2.600000,2.463187,2900,Training
2018-10-11,2.660000,2.790000,2.660000,2.770000,2.624242,2300,Training
2018-10-12,2.740000,2.980000,2.550000,2.750000,2.605295,18000,Training
2018-10-15,2.780000,2.950000,2.780000,2.900000,2.747402,2300,Training
2018-10-16,2.900000,2.950000,2.670000,2.880000,2.728455,7700,Training
2018-10-17,2.950000,2.950000,2.930000,2.950000,2.794771,2200,Training
2018-10-18,2.750000,2.970000,2.510000,2.950000,2.794771,7700,Training
2018-10-19,2.800000,2.950000,2.800000,2.800000,2.652664,2000,Training
2018-10-22,2.680000,2.790000,2.670000,2.790000,2.643190,2700,Training
2018-10-23,2.790000,2.900000,2.670000,2.750000,2.605295,2900,Training
2018-10-24,2.750000,2.990000,2.680000,2.970000,2.813719,3200,Training
2018-10-25,2.980000,2.980000,2.940000,2.970000,2.813719,4100,Training
2018-10-26,2.940000,2.940000,2.720000,2.930000,2.775824,1800,Training
2018-10-29,2.940000,2.940000,2.710000,2.710000,2.567400,1300,Training
2018-10-30,2.720000,3.100000,2.720000,3.100000,2.936878,3000,Training
2018-10-31,3.050000,3.050000,2.730000,2.800000,2.652664,5100,Training
2018-11-01,2.670000,2.940000,2.670000,2.710000,2.567400,3400,Training
2018-11-02,2.740000,3.100000,2.740000,3.100000,2.936878,3100,Training
2018-11-05,3.100000,3.100000,3.000000,3.100000,2.936878,1300,Training
2018-11-06,3.220000,3.600000,2.960000,3.100000,2.936878,25200,Training
2018-11-07,3.140000,3.570000,2.910000,3.500000,3.315830,10000,Training
